N_Rock,T,C,M_SE,R,T_deploy,T_remain,M_direct
602259,157.0837246,9.035810263e+13,24717625,537000,157.0837246,46.02909683,75282375
602263,157.0847679,9.035870275e+13,24717125,537000,157.0847679,46.02816574,75282875
602267,157.0858112,9.035930287e+13,24716625,537000,157.0858112,46.02723464,75283375
602271,157.0868545,9.035990299e+13,24716125,537000,157.0868545,46.02630354,75283875
602275,157.0878978,9.036050312e+13,24715625,537000,157.0878978,46.02537244,75284375
602279,157.0889411,9.036110324e+13,24715125,537000,157.0889411,46.02444134,75284875
602283,157.0899844,9.036170336e+13,24714625,537000,157.0899844,46.02351024,75285375
602287,157.0910276,9.036230349e+13,24714125,537000,157.0910276,46.02257914,75285875
602291,157.0920709,9.036290361e+13,24713625,537000,157.0920709,46.02164804,75286375
602295,157.0931142,9.036350373e+13,24713125,537000,157.0931142,46.02071695,75286875
602299,157.0941575,9.036410386e+13,24712625,537000,157.0941575,46.01978585,75287375
602303,157.0952008,9.036470398e+13,24712125,537000,157.0952008,46.01885475,75287875
602307,157.0962441,9.03653041e+13,24711625,537000,157.0962441,46.01792365,75288375
602311,157.0972874,9.036590423e+13,24711125,537000,157.0972874,46.01699255,75288875
602315,157.0983307,9.036650435e+13,24710625,537000,157.0983307,46.01606145,75289375
602319,157.099374,9.036710447e+13,24710125,537000,157.099374,46.01513035,75289875
602323,157.1004173,9.03677046e+13,24709625,537000,157.1004173,46.01419926,75290375
602327,157.1014606,9.036830472e+13,24709125,537000,157.1014606,46.01326816,75290875
602331,157.1025039,9.036890484e+13,24708625,537000,157.1025039,46.01233706,75291375
602335,157.1035472,9.036950496e+13,24708125,537000,157.1035472,46.01140596,75291875
602339,157.1045905,9.037010509e+13,24707625,537000,157.1045905,46.01047486,75292375
602343,157.1056338,9.037070521e+13,24707125,537000,157.1056338,46.00954376,75292875
602347,157.1066771,9.037130533e+13,24706625,537000,157.1066771,46.00861266,75293375
602351,157.1077204,9.037190546e+13,24706125,537000,157.1077204,46.00768156,75293875
602355,157.1087637,9.037250558e+13,24705625,537000,157.1087637,46.00675047,75294375
602359,157.109807,9.03731057e+13,24705125,537000,157.109807,46.00581937,75294875
602363,157.1108503,9.037370583e+13,24704625,537000,157.1108503,46.00488827,75295375
602367,157.1118936,9.037430595e+13,24704125,537000,157.1118936,46.00395717,75295875
602371,157.1129369,9.037490607e+13,24703625,537000,157.1129369,46.00302607,75296375
602375,157.1139802,9.03755062e+13,24703125,537000,157.1139802,46.00209497,75296875
602379,157.1150235,9.037610632e+13,24702625,537000,157.1150235,46.00116387,75297375
602383,157.1160668,9.037670644e+13,24702125,537000,157.1160668,46.00023277,75297875
602387,157.1171101,9.037730656e+13,24701625,537000,157.1171101,45.99930168,75298375
602391,157.1181534,9.037790669e+13,24701125,537000,157.1181534,45.99837058,75298875
602395,157.1191967,9.037850681e+13,24700625,537000,157.1191967,45.99743948,75299375
602399,157.12024,9.037910693e+13,24700125,537000,157.12024,45.99650838,75299875
602403,157.1212833,9.037970706e+13,24699625,537000,157.1212833,45.99557728,75300375
602407,157.1223266,9.038030718e+13,24699125,537000,157.1223266,45.99464618,75300875
602411,157.1233698,9.03809073e+13,24698625,537000,157.1233698,45.99371508,75301375
602415,157.1244131,9.038150743e+13,24698125,537000,157.1244131,45.99278399,75301875
602419,157.1254564,9.038210755e+13,24697625,537000,157.1254564,45.99185289,75302375
602423,157.1264997,9.038270767e+13,24697125,537000,157.1264997,45.99092179,75302875
602427,157.127543,9.03833078e+13,24696625,537000,157.127543,45.98999069,75303375
602431,157.1285863,9.038390792e+13,24696125,537000,157.1285863,45.98905959,75303875
602435,157.1296296,9.038450804e+13,24695625,537000,157.1296296,45.98812849,75304375
602439,157.1306729,9.038510817e+13,24695125,537000,157.1306729,45.98719739,75304875
602443,157.1317162,9.038570829e+13,24694625,537000,157.1317162,45.98626629,75305375
602447,157.1327595,9.038630841e+13,24694125,537000,157.1327595,45.9853352,75305875
602451,157.1338028,9.038690853e+13,24693625,537000,157.1338028,45.9844041,75306375
602455,157.1348461,9.038750866e+13,24693125,537000,157.1348461,45.983473,75306875
602459,157.1358894,9.038810878e+13,24692625,537000,157.1358894,45.9825419,75307375
602463,157.1369327,9.03887089e+13,24692125,537000,157.1369327,45.9816108,75307875
602467,157.137976,9.038930903e+13,24691625,537000,157.137976,45.9806797,75308375
602471,157.1390193,9.038990915e+13,24691125,537000,157.1390193,45.9797486,75308875
602475,157.1400626,9.039050927e+13,24690625,537000,157.1400626,45.9788175,75309375
602479,157.1411059,9.03911094e+13,24690125,537000,157.1411059,45.97788641,75309875
602483,157.1421492,9.039170952e+13,24689625,537000,157.1421492,45.97695531,75310375
602487,157.1431925,9.039230964e+13,24689125,537000,157.1431925,45.97602421,75310875
602491,157.1442358,9.039290977e+13,24688625,537000,157.1442358,45.97509311,75311375
602495,157.1452791,9.039350989e+13,24688125,537000,157.1452791,45.97416201,75311875
602499,157.1463224,9.039411001e+13,24687625,537000,157.1463224,45.97323091,75312375
602503,157.1473657,9.039471014e+13,24687125,537000,157.1473657,45.97229981,75312875
602507,157.148409,9.039531026e+13,24686625,537000,157.148409,45.97136872,75313375
602511,157.1494523,9.039591038e+13,24686125,537000,157.1494523,45.97043762,75313875
602515,157.1504956,9.03965105e+13,24685625,537000,157.1504956,45.96950652,75314375
602519,157.1515389,9.039711063e+13,24685125,537000,157.1515389,45.96857542,75314875
602523,157.1525822,9.039771075e+13,24684625,537000,157.1525822,45.96764432,75315375
602527,157.1536255,9.039831087e+13,24684125,537000,157.1536255,45.96671322,75315875
602531,157.1546688,9.0398911e+13,24683625,537000,157.1546688,45.96578212,75316375
602535,157.1557121,9.039951112e+13,24683125,537000,157.1557121,45.96485102,75316875
602539,157.1567553,9.040011124e+13,24682625,537000,157.1567553,45.96391993,75317375
602543,157.1577986,9.040071137e+13,24682125,537000,157.1577986,45.96298883,75317875
602547,157.1588419,9.040131149e+13,24681625,537000,157.1588419,45.96205773,75318375
602551,157.1598852,9.040191161e+13,24681125,537000,157.1598852,45.96112663,75318875
602555,157.1609285,9.040251174e+13,24680625,537000,157.1609285,45.96019553,75319375
602559,157.1619718,9.040311186e+13,24680125,537000,157.1619718,45.95926443,75319875
602563,157.1630151,9.040371198e+13,24679625,537000,157.1630151,45.95833333,75320375
602567,157.1640584,9.040431211e+13,24679125,537000,157.1640584,45.95740223,75320875
602571,157.1651017,9.040491223e+13,24678625,537000,157.1651017,45.95647114,75321375
602575,157.166145,9.040551235e+13,24678125,537000,157.166145,45.95554004,75321875
602579,157.1671883,9.040611247e+13,24677625,537000,157.1671883,45.95460894,75322375
602583,157.1682316,9.04067126e+13,24677125,537000,157.1682316,45.95367784,75322875
602587,157.1692749,9.040731272e+13,24676625,537000,157.1692749,45.95274674,75323375
602591,157.1703182,9.040791284e+13,24676125,537000,157.1703182,45.95181564,75323875
602595,157.1713615,9.040851297e+13,24675625,537000,157.1713615,45.95088454,75324375
602599,157.1724048,9.040911309e+13,24675125,537000,157.1724048,45.94995345,75324875
602603,157.1734481,9.040971321e+13,24674625,537000,157.1734481,45.94902235,75325375
602607,157.1744914,9.041031334e+13,24674125,537000,157.1744914,45.94809125,75325875
602611,157.1755347,9.041091346e+13,24673625,537000,157.1755347,45.94716015,75326375
602615,157.176578,9.041151358e+13,24673125,537000,157.176578,45.94622905,75326875
602619,157.1776213,9.041211371e+13,24672625,537000,157.1776213,45.94529795,75327375
602623,157.1786646,9.041271383e+13,24672125,537000,157.1786646,45.94436685,75327875
602627,157.1797079,9.041331395e+13,24671625,537000,157.1797079,45.94343575,75328375
602631,157.1807512,9.041391408e+13,24671125,537000,157.1807512,45.94250466,75328875
602635,157.1817945,9.04145142e+13,24670625,537000,157.1817945,45.94157356,75329375
602639,157.1828378,9.041511432e+13,24670125,537000,157.1828378,45.94064246,75329875
602643,157.1838811,9.041571444e+13,24669625,537000,157.1838811,45.93971136,75330375
602647,157.1849244,9.041631457e+13,24669125,537000,157.1849244,45.93878026,75330875
602651,157.1859677,9.041691469e+13,24668625,537000,157.1859677,45.93784916,75331375
602655,157.187011,9.041751481e+13,24668125,537000,157.187011,45.93691806,75331875
602659,157.1880543,9.041811494e+13,24667625,537000,157.1880543,45.93598696,75332375
602663,157.1890975,9.041871506e+13,24667125,537000,157.1890975,45.93505587,75332875
602667,157.1901408,9.041931518e+13,24666625,537000,157.1901408,45.93412477,75333375
602671,157.1911841,9.041991531e+13,24666125,537000,157.1911841,45.93319367,75333875
602675,157.1922274,9.042051543e+13,24665625,537000,157.1922274,45.93226257,75334375
602679,157.1932707,9.042111555e+13,24665125,537000,157.1932707,45.93133147,75334875
602683,157.194314,9.042171568e+13,24664625,537000,157.194314,45.93040037,75335375
602687,157.1953573,9.04223158e+13,24664125,537000,157.1953573,45.92946927,75335875
602691,157.1964006,9.042291592e+13,24663625,537000,157.1964006,45.92853818,75336375
602695,157.1974439,9.042351605e+13,24663125,537000,157.1974439,45.92760708,75336875
602699,157.1984872,9.042411617e+13,24662625,537000,157.1984872,45.92667598,75337375
602703,157.1995305,9.042471629e+13,24662125,537000,157.1995305,45.92574488,75337875
602707,157.2005738,9.042531641e+13,24661625,537000,157.2005738,45.92481378,75338375
602711,157.2016171,9.042591654e+13,24661125,537000,157.2016171,45.92388268,75338875
602715,157.2026604,9.042651666e+13,24660625,537000,157.2026604,45.92295158,75339375
602719,157.2037037,9.042711678e+13,24660125,537000,157.2037037,45.92202048,75339875
602723,157.204747,9.042771691e+13,24659625,537000,157.204747,45.92108939,75340375
602727,157.2057903,9.042831703e+13,24659125,537000,157.2057903,45.92015829,75340875
602731,157.2068336,9.042891715e+13,24658625,537000,157.2068336,45.91922719,75341375
602735,157.2078769,9.042951728e+13,24658125,537000,157.2078769,45.91829609,75341875
602739,157.2089202,9.04301174e+13,24657625,537000,157.2089202,45.91736499,75342375
602743,157.2099635,9.043071752e+13,24657125,537000,157.2099635,45.91643389,75342875
602747,157.2110068,9.043131765e+13,24656625,537000,157.2110068,45.91550279,75343375
602751,157.2120501,9.043191777e+13,24656125,537000,157.2120501,45.91457169,75343875
602755,157.2130934,9.043251789e+13,24655625,537000,157.2130934,45.9136406,75344375
602759,157.2141367,9.043311802e+13,24655125,537000,157.2141367,45.9127095,75344875
602763,157.21518,9.043371814e+13,24654625,537000,157.21518,45.9117784,75345375
602767,157.2162233,9.043431826e+13,24654125,537000,157.2162233,45.9108473,75345875
602771,157.2172666,9.043491838e+13,24653625,537000,157.2172666,45.9099162,75346375
602775,157.2183099,9.043551851e+13,24653125,537000,157.2183099,45.9089851,75346875
602779,157.2193532,9.043611863e+13,24652625,537000,157.2193532,45.908054,75347375
602783,157.2203965,9.043671875e+13,24652125,537000,157.2203965,45.90712291,75347875
602787,157.2214397,9.043731888e+13,24651625,537000,157.2214397,45.90619181,75348375
602791,157.222483,9.0437919e+13,24651125,537000,157.222483,45.90526071,75348875
602795,157.2235263,9.043851912e+13,24650625,537000,157.2235263,45.90432961,75349375
602799,157.2245696,9.043911925e+13,24650125,537000,157.2245696,45.90339851,75349875
602803,157.2256129,9.043971937e+13,24649625,537000,157.2256129,45.90246741,75350375
602807,157.2266562,9.044031949e+13,24649125,537000,157.2266562,45.90153631,75350875
602811,157.2276995,9.044091962e+13,24648625,537000,157.2276995,45.90060521,75351375
602815,157.2287428,9.044151974e+13,24648125,537000,157.2287428,45.89967412,75351875
602819,157.2297861,9.044211986e+13,24647625,537000,157.2297861,45.89874302,75352375
602823,157.2308294,9.044271999e+13,24647125,537000,157.2308294,45.89781192,75352875
602827,157.2318727,9.044332011e+13,24646625,537000,157.2318727,45.89688082,75353375
602831,157.232916,9.044392023e+13,24646125,537000,157.232916,45.89594972,75353875
602835,157.2339593,9.044452035e+13,24645625,537000,157.2339593,45.89501862,75354375
602839,157.2350026,9.044512048e+13,24645125,537000,157.2350026,45.89408752,75354875
602843,157.2360459,9.04457206e+13,24644625,537000,157.2360459,45.89315642,75355375
602847,157.2370892,9.044632072e+13,24644125,537000,157.2370892,45.89222533,75355875
602851,157.2381325,9.044692085e+13,24643625,537000,157.2381325,45.89129423,75356375
602855,157.2391758,9.044752097e+13,24643125,537000,157.2391758,45.89036313,75356875
602859,157.2402191,9.044812109e+13,24642625,537000,157.2402191,45.88943203,75357375
602863,157.2412624,9.044872122e+13,24642125,537000,157.2412624,45.88850093,75357875
602867,157.2423057,9.044932134e+13,24641625,537000,157.2423057,45.88756983,75358375
602871,157.243349,9.044992146e+13,24641125,537000,157.243349,45.88663873,75358875
602875,157.2443923,9.045052159e+13,24640625,537000,157.2443923,45.88570764,75359375
602879,157.2454356,9.045112171e+13,24640125,537000,157.2454356,45.88477654,75359875
602883,157.2464789,9.045172183e+13,24639625,537000,157.2464789,45.88384544,75360375
602887,157.2475222,9.045232196e+13,24639125,537000,157.2475222,45.88291434,75360875
602891,157.2485655,9.045292208e+13,24638625,537000,157.2485655,45.88198324,75361375
602895,157.2496088,9.04535222e+13,24638125,537000,157.2496088,45.88105214,75361875
602899,157.2506521,9.045412232e+13,24637625,537000,157.2506521,45.88012104,75362375
602903,157.2516954,9.045472245e+13,24637125,537000,157.2516954,45.87918994,75362875
602907,157.2527387,9.045532257e+13,24636625,537000,157.2527387,45.87825885,75363375
602911,157.253782,9.045592269e+13,24636125,537000,157.253782,45.87732775,75363875
602915,157.2548252,9.045652282e+13,24635625,537000,157.2548252,45.87639665,75364375
602919,157.2558685,9.045712294e+13,24635125,537000,157.2558685,45.87546555,75364875
602923,157.2569118,9.045772306e+13,24634625,537000,157.2569118,45.87453445,75365375
602927,157.2579551,9.045832319e+13,24634125,537000,157.2579551,45.87360335,75365875
602931,157.2589984,9.045892331e+13,24633625,537000,157.2589984,45.87267225,75366375
602935,157.2600417,9.045952343e+13,24633125,537000,157.2600417,45.87174115,75366875
602939,157.261085,9.046012356e+13,24632625,537000,157.261085,45.87081006,75367375
602943,157.2621283,9.046072368e+13,24632125,537000,157.2621283,45.86987896,75367875
602947,157.2631716,9.04613238e+13,24631625,537000,157.2631716,45.86894786,75368375
602951,157.2642149,9.046192392e+13,24631125,537000,157.2642149,45.86801676,75368875
602955,157.2652582,9.046252405e+13,24630625,537000,157.2652582,45.86708566,75369375
602959,157.2663015,9.046312417e+13,24630125,537000,157.2663015,45.86615456,75369875
602963,157.2673448,9.046372429e+13,24629625,537000,157.2673448,45.86522346,75370375
602967,157.2683881,9.046432442e+13,24629125,537000,157.2683881,45.86429236,75370875
602971,157.2694314,9.046492454e+13,24628625,537000,157.2694314,45.86336127,75371375
602975,157.2704747,9.046552466e+13,24628125,537000,157.2704747,45.86243017,75371875
602979,157.271518,9.046612479e+13,24627625,537000,157.271518,45.86149907,75372375
602983,157.2725613,9.046672491e+13,24627125,537000,157.2725613,45.86056797,75372875
602987,157.2736046,9.046732503e+13,24626625,537000,157.2736046,45.85963687,75373375
602991,157.2746479,9.046792516e+13,24626125,537000,157.2746479,45.85870577,75373875
602995,157.2756912,9.046852528e+13,24625625,537000,157.2756912,45.85777467,75374375
602999,157.2767345,9.04691254e+13,24625125,537000,157.2767345,45.85684358,75374875
603003,157.2777778,9.046972553e+13,24624625,537000,157.2777778,45.85591248,75375375
603007,157.2788211,9.047032565e+13,24624125,537000,157.2788211,45.85498138,75375875
603011,157.2798644,9.047092577e+13,24623625,537000,157.2798644,45.85405028,75376375
603015,157.2809077,9.047152589e+13,24623125,537000,157.2809077,45.85311918,75376875
603019,157.281951,9.047212602e+13,24622625,537000,157.281951,45.85218808,75377375
603023,157.2829943,9.047272614e+13,24622125,537000,157.2829943,45.85125698,75377875
603027,157.2840376,9.047332626e+13,24621625,537000,157.2840376,45.85032588,75378375
603031,157.2850809,9.047392639e+13,24621125,537000,157.2850809,45.84939479,75378875
603035,157.2861242,9.047452651e+13,24620625,537000,157.2861242,45.84846369,75379375
603039,157.2871674,9.047512663e+13,24620125,537000,157.2871674,45.84753259,75379875
603043,157.2882107,9.047572676e+13,24619625,537000,157.2882107,45.84660149,75380375
603047,157.289254,9.047632688e+13,24619125,537000,157.289254,45.84567039,75380875
603051,157.2902973,9.0476927e+13,24618625,537000,157.2902973,45.84473929,75381375
603055,157.2913406,9.047752713e+13,24618125,537000,157.2913406,45.84380819,75381875
603059,157.2923839,9.047812725e+13,24617625,537000,157.2923839,45.84287709,75382375
603063,157.2934272,9.047872737e+13,24617125,537000,157.2934272,45.841946,75382875
603067,157.2944705,9.04793275e+13,24616625,537000,157.2944705,45.8410149,75383375
603071,157.2955138,9.047992762e+13,24616125,537000,157.2955138,45.8400838,75383875
603075,157.2965571,9.048052774e+13,24615625,537000,157.2965571,45.8391527,75384375
603079,157.2976004,9.048112786e+13,24615125,537000,157.2976004,45.8382216,75384875
603083,157.2986437,9.048172799e+13,24614625,537000,157.2986437,45.8372905,75385375
603087,157.299687,9.048232811e+13,24614125,537000,157.299687,45.8363594,75385875
603091,157.3007303,9.048292823e+13,24613625,537000,157.3007303,45.83542831,75386375
603095,157.3017736,9.048352836e+13,24613125,537000,157.3017736,45.83449721,75386875
603099,157.3028169,9.048412848e+13,24612625,537000,157.3028169,45.83356611,75387375
603103,157.3038602,9.04847286e+13,24612125,537000,157.3038602,45.83263501,75387875
603107,157.3049035,9.048532873e+13,24611625,537000,157.3049035,45.83170391,75388375
603111,157.3059468,9.048592885e+13,24611125,537000,157.3059468,45.83077281,75388875
603115,157.3069901,9.048652897e+13,24610625,537000,157.3069901,45.82984171,75389375
603119,157.3080334,9.04871291e+13,24610125,537000,157.3080334,45.82891061,75389875
603123,157.3090767,9.048772922e+13,24609625,537000,157.3090767,45.82797952,75390375
603127,157.31012,9.048832934e+13,24609125,537000,157.31012,45.82704842,75390875
603131,157.3111633,9.048892947e+13,24608625,537000,157.3111633,45.82611732,75391375
603135,157.3122066,9.048952959e+13,24608125,537000,157.3122066,45.82518622,75391875
603139,157.3132499,9.049012971e+13,24607625,537000,157.3132499,45.82425512,75392375
603143,157.3142932,9.049072983e+13,24607125,537000,157.3142932,45.82332402,75392875
603147,157.3153365,9.049132996e+13,24606625,537000,157.3153365,45.82239292,75393375
603151,157.3163798,9.049193008e+13,24606125,537000,157.3163798,45.82146182,75393875
603155,157.3174231,9.04925302e+13,24605625,537000,157.3174231,45.82053073,75394375
603159,157.3184664,9.049313033e+13,24605125,537000,157.3184664,45.81959963,75394875
603163,157.3195097,9.049373045e+13,24604625,537000,157.3195097,45.81866853,75395375
603167,157.3205529,9.049433057e+13,24604125,537000,157.3205529,45.81773743,75395875
603171,157.3215962,9.04949307e+13,24603625,537000,157.3215962,45.81680633,75396375
603175,157.3226395,9.049553082e+13,24603125,537000,157.3226395,45.81587523,75396875
603179,157.3236828,9.049613094e+13,24602625,537000,157.3236828,45.81494413,75397375
603183,157.3247261,9.049673107e+13,24602125,537000,157.3247261,45.81401304,75397875
603187,157.3257694,9.049733119e+13,24601625,537000,157.3257694,45.81308194,75398375
603191,157.3268127,9.049793131e+13,24601125,537000,157.3268127,45.81215084,75398875
603195,157.327856,9.049853144e+13,24600625,537000,157.327856,45.81121974,75399375
603199,157.3288993,9.049913156e+13,24600125,537000,157.3288993,45.81028864,75399875
603203,157.3299426,9.049973168e+13,24599625,537000,157.3299426,45.80935754,75400375
603207,157.3309859,9.05003318e+13,24599125,537000,157.3309859,45.80842644,75400875
603211,157.3320292,9.050093193e+13,24598625,537000,157.3320292,45.80749534,75401375
603215,157.3330725,9.050153205e+13,24598125,537000,157.3330725,45.80656425,75401875
603219,157.3341158,9.050213217e+13,24597625,537000,157.3341158,45.80563315,75402375
603223,157.3351591,9.05027323e+13,24597125,537000,157.3351591,45.80470205,75402875
603227,157.3362024,9.050333242e+13,24596625,537000,157.3362024,45.80377095,75403375
603231,157.3372457,9.050393254e+13,24596125,537000,157.3372457,45.80283985,75403875
603235,157.338289,9.050453267e+13,24595625,537000,157.338289,45.80190875,75404375
603239,157.3393323,9.050513279e+13,24595125,537000,157.3393323,45.80097765,75404875
603243,157.3403756,9.050573291e+13,24594625,537000,157.3403756,45.80004655,75405375
603247,157.3414189,9.050633304e+13,24594125,537000,157.3414189,45.79911546,75405875
603251,157.3424622,9.050693316e+13,24593625,537000,157.3424622,45.79818436,75406375
603255,157.3435055,9.050753328e+13,24593125,537000,157.3435055,45.79725326,75406875
603259,157.3445488,9.050813341e+13,24592625,537000,157.3445488,45.79632216,75407375
603263,157.3455921,9.050873353e+13,24592125,537000,157.3455921,45.79539106,75407875
603267,157.3466354,9.050933365e+13,24591625,537000,157.3466354,45.79445996,75408375
603271,157.3476787,9.050993377e+13,24591125,537000,157.3476787,45.79352886,75408875
603275,157.348722,9.05105339e+13,24590625,537000,157.348722,45.79259777,75409375
603279,157.3497653,9.051113402e+13,24590125,537000,157.3497653,45.79166667,75409875
603283,157.3508086,9.051173414e+13,24589625,537000,157.3508086,45.79073557,75410375
603287,157.3518519,9.051233427e+13,24589125,537000,157.3518519,45.78980447,75410875
603291,157.3528951,9.051293439e+13,24588625,537000,157.3528951,45.78887337,75411375
603295,157.3539384,9.051353451e+13,24588125,537000,157.3539384,45.78794227,75411875
603299,157.3549817,9.051413464e+13,24587625,537000,157.3549817,45.78701117,75412375
603303,157.356025,9.051473476e+13,24587125,537000,157.356025,45.78608007,75412875
603307,157.3570683,9.051533488e+13,24586625,537000,157.3570683,45.78514898,75413375
603311,157.3581116,9.051593501e+13,24586125,537000,157.3581116,45.78421788,75413875
603315,157.3591549,9.051653513e+13,24585625,537000,157.3591549,45.78328678,75414375
603319,157.3601982,9.051713525e+13,24585125,537000,157.3601982,45.78235568,75414875
603323,157.3612415,9.051773538e+13,24584625,537000,157.3612415,45.78142458,75415375
603327,157.3622848,9.05183355e+13,24584125,537000,157.3622848,45.78049348,75415875
603331,157.3633281,9.051893562e+13,24583625,537000,157.3633281,45.77956238,75416375
603335,157.3643714,9.051953574e+13,24583125,537000,157.3643714,45.77863128,75416875
603339,157.3654147,9.052013587e+13,24582625,537000,157.3654147,45.77770019,75417375
603343,157.366458,9.052073599e+13,24582125,537000,157.366458,45.77676909,75417875
603347,157.3675013,9.052133611e+13,24581625,537000,157.3675013,45.77583799,75418375
603351,157.3685446,9.052193624e+13,24581125,537000,157.3685446,45.77490689,75418875
603355,157.3695879,9.052253636e+13,24580625,537000,157.3695879,45.77397579,75419375
603359,157.3706312,9.052313648e+13,24580125,537000,157.3706312,45.77304469,75419875
603363,157.3716745,9.052373661e+13,24579625,537000,157.3716745,45.77211359,75420375
603367,157.3727178,9.052433673e+13,24579125,537000,157.3727178,45.7711825,75420875
603371,157.3737611,9.052493685e+13,24578625,537000,157.3737611,45.7702514,75421375
603375,157.3748044,9.052553698e+13,24578125,537000,157.3748044,45.7693203,75421875
603379,157.3758477,9.05261371e+13,24577625,537000,157.3758477,45.7683892,75422375
603383,157.376891,9.052673722e+13,24577125,537000,157.376891,45.7674581,75422875
603387,157.3779343,9.052733735e+13,24576625,537000,157.3779343,45.766527,75423375
603391,157.3789776,9.052793747e+13,24576125,537000,157.3789776,45.7655959,75423875
603395,157.3800209,9.052853759e+13,24575625,537000,157.3800209,45.7646648,75424375
603399,157.3810642,9.052913771e+13,24575125,537000,157.3810642,45.76373371,75424875
603403,157.3821075,9.052973784e+13,24574625,537000,157.3821075,45.76280261,75425375
603407,157.3831508,9.053033796e+13,24574125,537000,157.3831508,45.76187151,75425875
603411,157.3841941,9.053093808e+13,24573625,537000,157.3841941,45.76094041,75426375
603415,157.3852374,9.053153821e+13,24573125,537000,157.3852374,45.76000931,75426875
603419,157.3862806,9.053213833e+13,24572625,537000,157.3862806,45.75907821,75427375
603423,157.3873239,9.053273845e+13,24572125,537000,157.3873239,45.75814711,75427875
603427,157.3883672,9.053333858e+13,24571625,537000,157.3883672,45.75721601,75428375
603431,157.3894105,9.05339387e+13,24571125,537000,157.3894105,45.75628492,75428875
603435,157.3904538,9.053453882e+13,24570625,537000,157.3904538,45.75535382,75429375
603439,157.3914971,9.053513895e+13,24570125,537000,157.3914971,45.75442272,75429875
603443,157.3925404,9.053573907e+13,24569625,537000,157.3925404,45.75349162,75430375
603447,157.3935837,9.053633919e+13,24569125,537000,157.3935837,45.75256052,75430875
603451,157.394627,9.053693932e+13,24568625,537000,157.394627,45.75162942,75431375
603455,157.3956703,9.053753944e+13,24568125,537000,157.3956703,45.75069832,75431875
603459,157.3967136,9.053813956e+13,24567625,537000,157.3967136,45.74976723,75432375
603463,157.3977569,9.053873968e+13,24567125,537000,157.3977569,45.74883613,75432875
603467,157.3988002,9.053933981e+13,24566625,537000,157.3988002,45.74790503,75433375
603471,157.3998435,9.053993993e+13,24566125,537000,157.3998435,45.74697393,75433875
603475,157.4008868,9.054054005e+13,24565625,537000,157.4008868,45.74604283,75434375
603479,157.4019301,9.054114018e+13,24565125,537000,157.4019301,45.74511173,75434875
603483,157.4029734,9.05417403e+13,24564625,537000,157.4029734,45.74418063,75435375
603487,157.4040167,9.054234042e+13,24564125,537000,157.4040167,45.74324953,75435875
603491,157.40506,9.054294055e+13,24563625,537000,157.40506,45.74231844,75436375
603495,157.4061033,9.054354067e+13,24563125,537000,157.4061033,45.74138734,75436875
603499,157.4071466,9.054414079e+13,24562625,537000,157.4071466,45.74045624,75437375
603503,157.4081899,9.054474092e+13,24562125,537000,157.4081899,45.73952514,75437875
603507,157.4092332,9.054534104e+13,24561625,537000,157.4092332,45.73859404,75438375
603511,157.4102765,9.054594116e+13,24561125,537000,157.4102765,45.73766294,75438875
603515,157.4113198,9.054654128e+13,24560625,537000,157.4113198,45.73673184,75439375
603519,157.4123631,9.054714141e+13,24560125,537000,157.4123631,45.73580074,75439875
603523,157.4134064,9.054774153e+13,24559625,537000,157.4134064,45.73486965,75440375
603527,157.4144497,9.054834165e+13,24559125,537000,157.4144497,45.73393855,75440875
603531,157.415493,9.054894178e+13,24558625,537000,157.415493,45.73300745,75441375
603535,157.4165363,9.05495419e+13,24558125,537000,157.4165363,45.73207635,75441875
603539,157.4175796,9.055014202e+13,24557625,537000,157.4175796,45.73114525,75442375
603543,157.4186228,9.055074215e+13,24557125,537000,157.4186228,45.73021415,75442875
603547,157.4196661,9.055134227e+13,24556625,537000,157.4196661,45.72928305,75443375
603551,157.4207094,9.055194239e+13,24556125,537000,157.4207094,45.72835196,75443875
603555,157.4217527,9.055254252e+13,24555625,537000,157.4217527,45.72742086,75444375
603559,157.422796,9.055314264e+13,24555125,537000,157.422796,45.72648976,75444875
603563,157.4238393,9.055374276e+13,24554625,537000,157.4238393,45.72555866,75445375
603567,157.4248826,9.055434289e+13,24554125,537000,157.4248826,45.72462756,75445875
603571,157.4259259,9.055494301e+13,24553625,537000,157.4259259,45.72369646,75446375
603575,157.4269692,9.055554313e+13,24553125,537000,157.4269692,45.72276536,75446875
603579,157.4280125,9.055614325e+13,24552625,537000,157.4280125,45.72183426,75447375
603583,157.4290558,9.055674338e+13,24552125,537000,157.4290558,45.72090317,75447875
603587,157.4300991,9.05573435e+13,24551625,537000,157.4300991,45.71997207,75448375
603591,157.4311424,9.055794362e+13,24551125,537000,157.4311424,45.71904097,75448875
603595,157.4321857,9.055854375e+13,24550625,537000,157.4321857,45.71810987,75449375
603599,157.433229,9.055914387e+13,24550125,537000,157.433229,45.71717877,75449875
603603,157.4342723,9.055974399e+13,24549625,537000,157.4342723,45.71624767,75450375
603607,157.4353156,9.056034412e+13,24549125,537000,157.4353156,45.71531657,75450875
603611,157.4363589,9.056094424e+13,24548625,537000,157.4363589,45.71438547,75451375
603615,157.4374022,9.056154436e+13,24548125,537000,157.4374022,45.71345438,75451875
603619,157.4384455,9.056214449e+13,24547625,537000,157.4384455,45.71252328,75452375
603623,157.4394888,9.056274461e+13,24547125,537000,157.4394888,45.71159218,75452875
